station_id,station_name,description,lat,lon
Maison-Blanche,Butte aux Cailles - Esperance,Maison-Blanche,48.82758774,2.349215113
Muette,Vignes - Boulainvilliers,Muette,48.85639948,2.275240459
Saint-Lambert,Paul Barruel - Vaugirard,Saint-Lambert,48.84014919,2.304433286
Saint-Lambert,Charles Lecocq - Lecourbe,Saint-Lambert,48.84044,2.294867
Folie-Méricourt,Pierre Levée - Fontaine Timbaud,Folie-Méricourt,48.86632723,2.371116355
Folie-Méricourt,Jean-Pierre Timbaud - Vaucouleurs,Folie-Méricourt,48.867937,2.377885
Gare,Place Nationale - Château-des-Rentiers,Gare,48.829566,2.365053
Grandes-Carrières,Ruisseau - Ordener,Grandes-Carrières,48.89299463,2.340144888
Charonne,Place de la Nation - Charonne,Charonne,48.84836467,2.399762386
Gros-Caillou,Bosquet - Saint-Dominique,Gros-Caillou,48.85865171,2.30371658
Halles,Etienne Marcel - Montorgueil,Halles,48.86450567,2.346195951
Arsenal,Quai des Célestins - Henri IV,Arsenal,48.8512971,2.3624535
Pont-de-Flandre,Place Paul Delouvrier,Pont-de-Flandre,48.89202581,2.385159396
Palais-Royal,Place André Malraux,Palais-Royal,48.86392516,2.335622683
Bel-Air,Sahel - Général Michel Bizot,Bel-Air,48.84087296,2.404444478
Necker,Duhamel - André Gide,Necker,48.83656622,2.312707121
Croulebarbe,Place d'Italie - Soeur Rosalie,Croulebarbe,48.83190852,2.354694345
Monnaie,André Mazet - Saint-André des Arts,Monnaie,48.85375581,2.339095809
Grandes-Carrières,Félix Ziem - Armand Gauthier,Grandes-Carrières,48.8894963,2.333393659
Chaussée-d'Antin,Boudreau - Auber,Chaussée-d'Antin,48.87219,2.329423
Ternes,Pereire - Ternes,Ternes,48.87973955,2.288012132
Saint-Victor,Institut du Monde Arabe - Saint-Germain,Saint-Victor,48.8490633,2.355808653
Picpus,Claude Decaen - Cannebière,Picpus,48.83761417,2.397253782
Notre-Dame-des-Champs,Notre-Dame-des-Champs - Stanislas,Notre-Dame-des-Champs,48.84479929,2.329337756
Grandes-Carrières,Cimetière de Montmartre,Grandes-Carrières,48.88647247,2.332890183
Bel-Air,Victor Hugo - Jeanne Jugan,Bel-Air,48.84394906,2.415081395
Clignancourt,Place Albert Kahn,Clignancourt,48.89579698,2.345585584
Parc-de-Montsouris,Sibelle - Alésia,Parc-de-Montsouris,48.82670176,2.338498347
Val-de-Grâce,Ulm - Louis Thuillier,Val-de-Grâce,48.842647,2.344593
Ternes,Place de la Porte de Champerret,Ternes,48.88561742,2.290781411
Halles,Cossonnerie - Sébastopol,Halles,48.86132666,2.349419631
Plaisance,Abbé Carton - Plantes,Plaisance,48.82767382,2.320918143
Roquette,Mairie du 11ème,Roquette,48.858925,2.3789759
Sorbonne,Saint-Jacques - Soufflot,Sorbonne,48.8465255,2.343099
Europe,Bienfaisance - Place de Narvik,Europe,48.87660163,2.312977128
Porte-Saint-Martin,Bourse du Travail,Porte-Saint-Martin,48.86897664,2.362343855
Père-Lachaise,Gambetta - Hôpital Tenon,Père-Lachaise,48.86792515,2.400976624
Necker,Square Cambronne,Necker,48.84756655,2.302569151
Saint-Fargeau,Square des Saint-Simoniens,Saint-Fargeau,48.8701796,2.3967273
Porte-Saint-Martin,René Boulanger - Lancry,Porte-Saint-Martin,48.8685433,2.3600032
Porte-Saint-Denis,Petites Ecuries - Faubourg Poissonnière,Porte-Saint-Denis,48.87397217,2.348388758
Sainte-Marguerite,Charonne - Robert et Sonia Delauney,Sainte-Marguerite,48.85590756,2.392570674
Jardin-des-Plantes,Pascal - Claude Bernard,Jardin-des-Plantes,48.83906195,2.349978201
Chaussée-d'Antin,Caumartin - Provence,Chaussée-d'Antin,48.87442277,2.328468561
Grenelle,Grenelle - Dr Finlay,Grenelle,48.85131541,2.291950285
Gare,Primo Levi - Frigos,Gare,48.83094845,2.379653516
Clignancourt,Ney - Porte de Clignancourt,Clignancourt,48.8978867,2.3458001
Saint-Vincent-de-Paul,Dunkerque - Alsace,Saint-Vincent-de-Paul,48.879355,2.358379
Sainte-Marguerite,Faubourg St-Antoine - Place de la Nation,Sainte-Marguerite,48.8487659,2.3940436
Ecole-Militaire,Ségur - d'Estrées,Ecole-Militaire,48.85141998,2.309704497
Saint-Thomas-d'Aquin,Musée d'Orsay,Saint-Thomas-d'Aquin,48.85972616,2.325860448
Odéon,Sénat - Condé,Odéon,48.84954228,2.337939441
Faubourg-du-Roule,Beaujon - Wagram,Faubourg-du-Roule,48.87535246,2.296441644
Parc-de-Montsouris,David Weill - Parc Montsouris,Parc-de-Montsouris,48.82109237,2.333725691
Bercy,Bercy,Bercy,48.83996691,2.378862575
Charonne,Saint-Blaise - Mouraud,Charonne,48.85696178,2.408694774
Batignolles,Marie-Georges Picquart - Pereire,Batignolles,48.88863669,2.31117066
Faubourg-du-Roule,Chateaubriand - Friedland,Faubourg-du-Roule,48.87401448,2.299916258
Madeleine,Roquépine - Malesherbes,Madeleine,48.87345073,2.3204045
Folie-Méricourt,Grand Prieuré - Crussol,Folie-Méricourt,48.86466063,2.369226553
Villette,Place de l'Édit de Nantes,Villette,48.88879,2.3785
Madeleine,Malesherbes - Place de la Madeleine,Madeleine,48.87040603,2.32324351
Saint-Ambroise,Pelée - Alphonse Baudin,Saint-Ambroise,48.8600265,2.3710541
Invalides,Varenne,Invalides,48.85720266,2.315277122
Porte-Saint-Denis,Gare de l'Est - Fidélité,Porte-Saint-Denis,48.874575,2.356796
Saint-Victor,Pontoise - La Tournelle,Saint-Victor,48.85045801,2.352454275
Faubourg-du-Roule,Courcelles - Place des Ternes,Faubourg-du-Roule,48.87819993,2.299286019
Porte-Dauphine,Malakoff - Place de la Porte Maillot,Porte-Dauphine,48.8767335,2.283457741
Pont-de-Flandre,Porte de Pantin - Petits Ponts,Pont-de-Flandre,48.89041086,2.398193926
Sorbonne,Sommerard - Saint-Jacques,Sorbonne,48.85031043,2.345015835
Bercy,Daumesnil - Hébrard,Bercy,48.8429,2.38474
Clignancourt,Tardieu - Chappe,Clignancourt,48.88414676,2.341845408
Pont-de-Flandre,Gaston Tessier - Rosa Parks RER,Pont-de-Flandre,48.8963765,2.3743692
Salpêtrière,Pitié-Salpêtrière,Salpêtrière,48.83720806,2.36468643
Goutte-d'Or,Goutte d'or - Barbès,Goutte-d'Or,48.88512432,2.349696234
Pont-de-Flandre,Cité des Sciences et de l'Industrie,Pont-de-Flandre,48.89659571,2.384599149
Batignolles,Lemercier - Cardinet,Batignolles,48.89009717,2.317377627
Grandes-Carrières,Belliard - Damrémont,Grandes-Carrières,48.89669239,2.33802345
Grenelle,Suffren - Champ de Mars,Grenelle,48.8547194,2.2952168
Muette,Place de Passy,Muette,48.85780292,2.277500547
Grenelle,Square Bela Bartok,Grenelle,48.85120157,2.284653671
Saint-Lambert,Saint-Amand - Labrouste,Saint-Lambert,48.83409727,2.308767736
Vivienne,Vivienne - Montmartre,Vivienne,48.8713476,2.341458835
Saint-Merri,Sebastopol - Rambuteau,Saint-Merri,48.86181809,2.350138128
Saint-Merri,Cloître Saint-Merri - Renard,Saint-Merri,48.85883545,2.351827919
Maison-Blanche,Boussingault - Tolbiac,Maison-Blanche,48.82603517,2.342176808
Vivienne,Bibliothèque Nationale,Vivienne,48.86828899,2.33808931
Quinze-Vingts,Bastille - Quai de la Rapée,Quinze-Vingts,48.84682411,2.366936468
Javel,Place Charles Michels,Javel,48.846401,2.28502
Saint-Vincent-de-Paul,Gare du Nord - Denain,Saint-Vincent-de-Paul,48.87959579,2.354472578
Saint-Germain-des-Prés,Saint-Benoît - Jacob,Saint-Germain-des-Prés,48.85545136,2.333472222
Saint-Merri,Hôtel de Ville - Pont d'Arcole,Saint-Merri,48.85587645,2.350892164
Porte-Dauphine,Porte de la Muette,Porte-Dauphine,48.86302318,2.268718817
Goutte-d'Or,Poissonniers - Championnet,Goutte-d'Or,48.895433,2.353017814
Charonne,Docteurs Déjérine - Pte de Montreuil,Charonne,48.85398448,2.412082889
Picpus,Reuilly - Place Felix Eboue,Picpus,48.84030274,2.394630399
Faubourg-du-Roule,Artois - Berri,Faubourg-du-Roule,48.87393521,2.306425832
Maison-Blanche,Porte d'Italie,Maison-Blanche,48.81716199,2.360236309
Saint-Lambert,Cadix - Hameau,Saint-Lambert,48.83401076,2.289516181
Folie-Méricourt,Temple - Charlot,Folie-Méricourt,48.86570934,2.365273725
Javel,Cauchy - Cévennes,Javel,48.84337257,2.275132835
Halles,Turbigo - Française,Halles,48.86358858,2.34777946
Clignancourt,Square Louise Michel,Clignancourt,48.88468735,2.344138697
Amérique,Petit - Georges Thill,Amérique,48.88603132,2.389575318
Clignancourt,Rochechouart - Martyrs,Clignancourt,48.88219378,2.340549566
Picpus,Hippodrome Paris-Vincennes,Picpus,48.82128854,2.453084316
Place-Vendôme,Saint-Honoré - 29 juillet,Place-Vendôme,48.86557114,2.330567418
Charonne,Bagnolet - Orteaux,Charonne,48.85708641,2.398412526
Porte-Dauphine,Belles Feuilles - Place de Mexico,Porte-Dauphine,48.86580475,2.282920629
Necker,Cherche-Midi - Hôpital Necker,Necker,48.84461063,2.317914069
Gare,Place du Docteur Yersin,Gare,48.82010495,2.372558378
Gare,Leredde - Tolbiac,Gare,48.8288763,2.374438271
Champs-Elysées,Pierre Charron - Champs-Elysées,Champs-Elysées,48.87010336,2.304350138
Roquette,Richard Lenoir - Place de la Bastille,Roquette,48.8538327,2.3697222
Ternes,Place Tristan Bernard,Ternes,48.8791964,2.2915403
Charonne,Pyrénées - Avron,Charonne,48.8532469,2.405871045
Père-Lachaise,Gambetta - Père Lachaise,Père-Lachaise,48.8642957,2.398228667
Batignolles,Legendre - Nollet,Batignolles,48.88774219,2.32029308
Gare,Nationale - Vincent Auriol,Gare,48.83252708,2.36235441
Amérique,Porte de Pantin,Amérique,48.88919973,2.39501819
Saint-Vincent-de-Paul,Louis Blanc - Aqueduc,Saint-Vincent-de-Paul,48.88203018,2.363561578
Necker,Arsonval - Falguière,Necker,48.8404004,2.313117867
Maison-Blanche,Bobillot - Moulin des Prés,Maison-Blanche,48.82865735,2.353020646
Gare,Pau Casals - Neuve Tolbiac,Gare,48.8311602,2.3774395
Gaillon,Danielle Casanova - Opéra,Gaillon,48.86764324,2.333389409
Charonne,Bagnolet - Place Saint-Blaise,Charonne,48.85973,2.40334
Notre-Dame-des-Champs,Assas - Rennes,Notre-Dame-des-Champs,48.8492085,2.328514546
Charonne,Charonne - Alexandre Dumas,Charonne,48.85607742,2.394869328
Invalides,Constantine - Université,Invalides,48.86068047,2.314848196
Bel-Air,Saint-Mandé - Docteur Arnold Netter,Bel-Air,48.84462586,2.404946387
Saint-Lambert,Morillons - Dantzig,Saint-Lambert,48.8331015,2.299380004
Epinettes,Jonquière - Docteur Paul Brousse,Epinettes,48.89479982,2.318705212
Ternes,Jean Oestreicher - Porte de Champerret,Ternes,48.8865558,2.28864044
Madeleine,Square Louis XVI,Madeleine,48.8732044,2.323658831
Clignancourt,Clignancourt - Ordener,Clignancourt,48.89145773,2.348636478
Ternes,Belidor - Gouvion-Saint-Cyr,Ternes,48.88022154,2.285468057
La Chapelle,Pajol - Place Herbert,La Chapelle,48.8927825,2.3635598
Amérique,Manin - Carrières d'Amérique,Amérique,48.88467214,2.39196986
Grenelle,Fédération - Suffren,Grenelle,48.85282815,2.297877632
Chaussée-d'Antin,Victoire - Chaussée d'Antin,Chaussée-d'Antin,48.87506579,2.331673801
Saint-Fargeau,Lieutenant Chauré - Etienne Marey,Saint-Fargeau,48.86746195,2.405970991
Gare,Porte d'Ivry,Gare,48.82176875,2.368870676
Invalides,Quai d'Orsay - Invalides,Invalides,48.8630969,2.316989621
Gare,Vincent Auriol - Louise Weiss,Gare,48.83400194,2.370388806
Bercy,Gare de Bercy,Bercy,48.83979457,2.382606603
Batignolles,Batignolles - Abel Truchet,Batignolles,48.8831039,2.323834749
Père-Lachaise,Indre - Prairies,Père-Lachaise,48.86254399,2.403290458
Javel,Félix Faure - Lourmel,Javel,48.83868902,2.281808183
Charonne,Haies - Réunion,Charonne,48.85386897,2.402426162
Quinze-Vingts,Traversière - Ledru-Rollin,Quinze-Vingts,48.85073582,2.375870112
Saint-Fargeau,Place du Maquis du Vercors,Saint-Fargeau,48.87732158,2.408378273
Grandes-Carrières,Place Pigalle,Grandes-Carrières,48.8827555,2.3361566
Javel,Convention - Saint-Charles,Javel,48.84315611,2.283109054
Roquette,Keller - La Roquette,Roquette,48.8555508,2.3752778
Sainte-Marguerite,Faidherbe - Dahomey,Sainte-Marguerite,48.85135833,2.383823135
Roquette,Roquette - Folie Regnault,Roquette,48.85924696,2.386553624
Picpus,Tremblay - Lac des Minimes,Picpus,48.83413126,2.454751655
Gare,Choisy - Tolbiac,Gare,48.82591156,2.360239327
Saint-Georges,Athènes - Clichy,Saint-Georges,48.87811379,2.329560219
Saint-Fargeau,Square de la rue Pixérécourt,Saint-Fargeau,48.8736824,2.3960278
Val-de-Grâce,Georges Bernanos - Port Royal,Val-de-Grâce,48.84014521,2.337357402
Notre-Dame,Quai aux Fleurs - Pont Saint-Louis,Notre-Dame,48.85291596,2.352195717
Javel,Convention - Lourmel,Javel,48.84205504,2.285991088
Chaillot,Pergolèse - Malakoff,Chaillot,48.87521089,2.284278162
Sainte-Marguerite,Charonne - Bureau,Sainte-Marguerite,48.854176,2.396093
Necker,Cambronne - Villa Croix Nivert,Necker,48.84584756,2.301757447
Jardin-des-Plantes,Place Monge,Jardin-des-Plantes,48.8427618,2.352407947
Faubourg-Montmartre,Geoffroy - Marie,Faubourg-Montmartre,48.87378194,2.344513876
La Chapelle,Jardins d'Eole,La Chapelle,48.8869703,2.3668488
Plaisance,Didot - Place de Moro-Giafferi,Plaisance,48.8337,2.3215
Plaisance,Plantes - Moulin Vert,Plaisance,48.83005755,2.323230207
Hôpital-Saint-Louis,Claude Vellefaux - Hôpital Saint-Louis,Hôpital-Saint-Louis,48.87285914,2.370071707
Bel-Air,Niger - Soult,Bel-Air,48.84369906,2.410361237
Quinze-Vingts,Lacuée - Lyon,Quinze-Vingts,48.84926848,2.370458543
Palais-Royal,Saint-Honoré - Musée du Louvre,Palais-Royal,48.86344313,2.334878185
Combat,Manin - Secrétan,Combat,48.8791665,2.3787959
Europe,Saint-Augustin,Europe,48.87620097,2.319786251
Chaussée-d'Antin,Taitbout - Châteaudun,Chaussée-d'Antin,48.87638397,2.335356678
Quinze-Vingts,Hector Malot - Daumesnil,Quinze-Vingts,48.84693553,2.377087623
Epinettes,Guy Môquet - Compoint,Epinettes,48.89213559,2.323219478
Belleville,Etienne Dolet - Place Maurice Chevalier,Belleville,48.86798303,2.385140531
Pont-de-Flandre,Flandre - Ourcq,Pont-de-Flandre,48.89260159,2.379091568
Plaine de Monceaux,Jouffroy d'Abbans - Wagram,Plaine de Monceaux,48.8819733,2.301132157
Folie-Méricourt,Faubourg Du Temple - Republique,Folie-Méricourt,48.86787248,2.364898216
Saint-Victor,Thouin - Cardinal Lemoine,Saint-Victor,48.84504717,2.349464785
Javel,Général Martial Valin - Pont du Garigliano,Javel,48.83823094,2.270506024
Père-Lachaise,Pyrénées - Ménilmontant,Père-Lachaise,48.86932685,2.395084575
Hôpital-Saint-Louis,Granges aux Belles,Hôpital-Saint-Louis,48.87613734,2.368084498
Saint-Vincent-de-Paul,Dunkerque - Rocroy,Saint-Vincent-de-Paul,48.880726,2.351464
Hôpital-Saint-Louis,Gare de l'Est - Faubourg-Saint-Martin,Hôpital-Saint-Louis,48.87564265,2.359458804
Pont-de-Flandre,Delphine Seyrig - Général Leclerc,Pont-de-Flandre,48.89392396,2.397902906
Porte-Saint-Martin,Récollets - Square Villemin,Porte-Saint-Martin,48.87503466,2.359801239
Europe,Liège - Moscou,Europe,48.8795431,2.3264628
Faubourg-du-Roule,Bertie Albrecht - Hoche,Faubourg-du-Roule,48.8761404,2.301303138
Folie-Méricourt,Oberkampf - République,Folie-Méricourt,48.8654533,2.3760261
Goutte-d'Or,Stephenson - Doudeauville,Goutte-d'Or,48.88853705,2.356161028
Clignancourt,Clignancourt - Sofia,Clignancourt,48.88508465,2.347131105
Clignancourt,Clignancourt - Sofia,Clignancourt,48.88510382,2.347264811
Bercy,Pirogues de Bercy - Libourne,Bercy,48.832308,2.38637
Faubourg-du-Roule,Commandant Rivière,Faubourg-du-Roule,48.872933,2.309796
Petit-Montrouge,Sarrette - Général Leclerc,Petit-Montrouge,48.82503085,2.326412869
Jardin-des-Plantes,Place Valhubert,Jardin-des-Plantes,48.84418258,2.364036664
Petit-Montrouge,Porte d'Orléans,Petit-Montrouge,48.8227639,2.3249313
Plaisance,Colonel Monteil - Brune,Plaisance,48.82650293,2.3092748
Batignolles,Bridaine - Lamandé,Batignolles,48.8862074,2.3206239
Amérique,Belleville - Télégraphe,Amérique,48.8756045,2.3995549
Epinettes,Square des Epinettes,Epinettes,48.8938391,2.32595399
Plaisance,Alésia - Suisses,Plaisance,48.83168252,2.314986923
Gare,Eugène Oudiné - Dessous Des Berges,Gare,48.8256423,2.3750226
Champs-Elysées,François 1er - Montaigne,Champs-Elysées,48.86688765,2.306675576
Monnaie,Pont de Lodi - Dauphine,Monnaie,48.8552969,2.339947308
Faubourg-Montmartre,Rougemont - Poissonnière,Faubourg-Montmartre,48.87161157,2.34587308
Saint-Lambert,Square Desnouettes,Saint-Lambert,48.83476838,2.284142297
Gaillon,Daunou - Louis le Grand,Gaillon,48.869113,2.332515
Auteuil,Versailles - Claude Terrasse,Auteuil,48.84021934,2.263834191
Faubourg-Montmartre,Bleue - Trévise,Faubourg-Montmartre,48.87578907,2.347289622
Sainte-Marguerite,Place Mireille Havet,Sainte-Marguerite,48.850533,2.383756
Montparnasse,Odessa - Départ,Montparnasse,48.84288559,2.324428149
Ternes,Jardin Marguerite Long,Ternes,48.88169858,2.283657566
Parc-de-Montsouris,René Coty - Parc Montsouris,Parc-de-Montsouris,48.82479134,2.336124927
Charonne,Cours de Vincennes - Davout,Charonne,48.84723803,2.410704234
Javel,Place de la Montagne du Goulet,Javel,48.8443415,2.2773844
Europe,Joseph Sansboeuf - Saint Lazare,Europe,48.87531563,2.322901972
Grenelle,Commerce - Letellier,Grenelle,48.8479766,2.29662452
Faubourg-Montmartre,Cadet - La Fayette,Faubourg-Montmartre,48.87560163,2.343570404
Gros-Caillou,La Motte-Picquet - La Tour Maubourg,Gros-Caillou,48.8572316,2.3094136
Saint-Merri,Centre Georges Pompidou,Saint-Merri,48.861419,2.352581
Petit-Montrouge,Place des Droits de l'Enfant,Petit-Montrouge,48.8274804,2.3319217
Faubourg-du-Roule,Jean Mermoz - Champs-Elysées,Faubourg-du-Roule,48.86968986,2.310732454
Porte-Dauphine,Flandrin - Longchamp,Porte-Dauphine,48.86877849,2.274354539
Picpus,Gare de Reuilly - Picpus,Picpus,48.84267354,2.39729438
Clignancourt,Porte de Clignancourt - Ney,Clignancourt,48.89964112,2.344321422
Europe,Gare Saint-Lazare - Stockholm,Europe,48.87712732,2.322417162
Archives,Beaumarchais - Saint-Gilles,Archives,48.8580378,2.3679352
Arts-et-Métiers,Sainte-Elisabeth - Turbigo,Arts-et-Métiers,48.86610337,2.359649241
Saint-Vincent-de-Paul,Magenta - Chabrol,Saint-Vincent-de-Paul,48.87649535,2.356099002
Picpus,Saint-Mande - Picpus,Picpus,48.84512773,2.40156863
Gare,Chevaleret - Louise Weiss,Gare,48.83258651,2.371211388
Saint-Lambert,Lecourbe - Convention,Saint-Lambert,48.83923319,2.291519791
Père-Lachaise,Square des Amandiers,Père-Lachaise,48.86615631,2.389132418
Auteuil,Marché d'Auteuil,Auteuil,48.84842761,2.265253821
Villette,Lorraine - Jean Jaurès,Villette,48.8863865,2.3825772
Necker,Volontaires - Vaugirard,Necker,48.8413205,2.308089017
Odéon,Guynemer - Jardin du Luxembourg,Odéon,48.8466127,2.3325478
Porte-Saint-Martin,Alibert - Jemmapes,Porte-Saint-Martin,48.87104405,2.366104462
Plaine de Monceaux,Chazelles - Courcelles,Plaine de Monceaux,48.8794066,2.303445563
Faubourg-du-Roule,Boétie - Ponthieu,Faubourg-du-Roule,48.87141728,2.307678759
Montparnasse,Edgar Quinet - Raspail,Montparnasse,48.83940267,2.329714783
Petit-Montrouge,Cimetière de Montrouge,Petit-Montrouge,48.822009,2.322188699
Porte-Saint-Martin,Jemmapes - Grange aux Belles,Porte-Saint-Martin,48.873462,2.364035
Vivienne,Chabanais - Petits Champs,Vivienne,48.867281,2.336729
Sorbonne,Saint-Germain - Thenard,Sorbonne,48.850571,2.3471015
Muette,Route de Sèvres - Porte de Bagatelle,Muette,48.87525984,2.249415815
Montparnasse,Edgar Quinet - Gaité,Montparnasse,48.84116093,2.324595451
Belleville,Henri Chevreau - Couronnes,Belleville,48.87033205,2.388777696
Sainte-Marguerite,Charles Delescluze,Sainte-Marguerite,48.85242201,2.380632497
Plaisance,Jonquoy - Didot,Plaisance,48.82890455,2.316480763
Gare,Dunois - Clisson,Gare,48.832294,2.3674523
Roquette,Belfort - Voltaire,Roquette,48.8563358,2.3829901
Chaussée-d'Antin,Laffitte - Italiens,Chaussée-d'Antin,48.87181574,2.337201548
Necker,Maine - Antoine Bourdelle,Necker,48.84308532,2.320263947
Javel,Place du Moulin de Javel,Javel,48.84021671,2.271606065
Saint-Ambroise,Ménilmontant - Père Lachaise,Saint-Ambroise,48.86328729,2.386994027
Arsenal,Bastille - Beaumarchais,Arsenal,48.85383346,2.368570268
Saint-Vincent-de-Paul,Gare du Nord - Demarquay,Saint-Vincent-de-Paul,48.881154,2.358411
Champs-Elysées,François 1er - Lincoln,Champs-Elysées,48.86951798,2.302426219
Saint-Lambert,Sellier - Saint-Cloud,Saint-Lambert,48.83668687,2.292928436
Epinettes,Brochant - Clichy,Epinettes,48.89032999,2.31973056
Sainte-Marguerite,Montreuil - Voltaire,Sainte-Marguerite,48.85050701,2.393075558
Porte-Dauphine,Eylau - Trocadéro,Porte-Dauphine,48.86335412,2.286420912
Saint-Lambert,Convention - Vaugirard,Saint-Lambert,48.83767682,2.295586926
Gare,Quai de la Gare - Pont de Bercy,Gare,48.83730788,2.374086126
Petit-Montrouge,Jean Moulin - Place Victor et Hélène Basch,Petit-Montrouge,48.8276491,2.32619673
Clignancourt,Joseph Dijon - Ornano,Clignancourt,48.89374453,2.347667813
Saint-Gervais,Saint-Antoine Sévigné,Saint-Gervais,48.8550222,2.3612322
Charonne,Davout - Volga,Charonne,48.85291968,2.41052291
Necker,Gare Montparnasse - Arrivée,Necker,48.84382799,2.322581112
Hôpital-Saint-Louis,Place du Colonel Fabien,Hôpital-Saint-Louis,48.87756832,2.369879186
Parc-de-Montsouris,Jourdan - Cité Universitaire,Parc-de-Montsouris,48.81989734,2.339700796
Salpêtrière,Gare d'Austerlitz - Pont Charles de Gaulle,Salpêtrière,48.84231983,2.36703001
Gaillon,Choiseul - Quatre Septembre,Gaillon,48.86993553,2.335997522
Saint-Gervais,Mairie du 4ème,Saint-Gervais,48.85594991,2.35638231
Sainte-Avoie,Archives - Pastourelle,Sainte-Avoie,48.8623615,2.3595041
Mail,Saint-Fiacre - Poissonière,Mail,48.87082891,2.34592136
Jardin-des-Plantes,Gobelins - Port-Royal,Jardin-des-Plantes,48.8371359,2.351520136
Picpus,Dom-Pérignon - Gravelle,Picpus,48.82548157,2.40988031
Porte-Saint-Denis,Hauteville - Bonne Nouvelle,Porte-Saint-Denis,48.87077436,2.349649637
Batignolles,Pereire - Saussure,Batignolles,48.8882568,2.3102882
Saint-Ambroise,Guillaume Bertrand - République,Saint-Ambroise,48.86382517,2.380906377
Notre-Dame-des-Champs,Saint-Romain - Cherche-Midi,Notre-Dame-des-Champs,48.84708159,2.321374789
Croulebarbe,Croulebarde - Corvisart,Croulebarbe,48.83098166,2.348164693
Amérique,Ambroise Rendu - Porte Brunet,Amérique,48.883667,2.395733
Ecole-Militaire,Saint-François-Xavier,Ecole-Militaire,48.85154485,2.314614952
Hôpital-Saint-Louis,Jemmapes - Ecluses Saint-Martin,Hôpital-Saint-Louis,48.87748519,2.366006747
Batignolles,Mairie du 17ème,Batignolles,48.88416185,2.322079431
Saint-Victor,Mutualité,Saint-Victor,48.84822557,2.350287326
Saint-Ambroise,Amelot - Saint-Sébastien,Saint-Ambroise,48.86114216,2.367799618
Sorbonne,Panthéon - Valette,Sorbonne,48.84702057,2.346498262
Montparnasse,Schoelcher - Raspail,Montparnasse,48.83681734,2.331279408
Grenelle,Grenelle - Violet,Grenelle,48.84993036,2.294612043
Saint-Lambert,Parc Georges Brassens - Brancion,Saint-Lambert,48.83227829,2.302257009
Plaine de Monceaux,Reims - Raymond Pitet,Plaine de Monceaux,48.8888,2.296319
Muette,Faustin Hélie - Desbordes-Valmore,Muette,48.859403,2.276522
Bel-Air,Porte de Vincennes,Bel-Air,48.846454,2.415514
Folie-Méricourt,Temple - Jean-Pierre Timbaud,Folie-Méricourt,48.86446597,2.366059721
Quinze-Vingts,Gare de Lyon - Roland Barthes,Quinze-Vingts,48.84395729,2.379088216
Saint-Lambert,Ernest Renan - Parc des Expositions,Saint-Lambert,48.83089757,2.285358422
Batignolles,Gare de Pont-Cardinet,Batignolles,48.88713901,2.314494144
Notre-Dame-des-Champs,Mézières - Rennes,Notre-Dame-des-Champs,48.85023459,2.330381982
Villette,Tanger - Place du Maroc,Villette,48.88625244,2.368929684
Clignancourt,Mairie du 18ème,Clignancourt,48.8929393,2.344551086
La Chapelle,Pajol - Riquet,La Chapelle,48.88960028,2.362853475
Clignancourt,Emile Blemont - Poteau,Clignancourt,48.8943782,2.3415122
Sainte-Marguerite,Boulets - Faubourg Saint-Antoine,Sainte-Marguerite,48.84925926,2.391754614
Rochechouart,Lallier - Trudaine,Rochechouart,48.88109247,2.340822481
Muette,Chernoviz - Raynouard,Muette,48.85698641,2.282173218
Necker,Gare Montparnasse - Vaugirard,Necker,48.84180718,2.319510027
Grandes-Carrières,Damrémont - Caulaincourt,Grandes-Carrières,48.88714509,2.332588099
Jardin-des-Plantes,Censier - Jardin des Plantes,Jardin-des-Plantes,48.84107178,2.355475388
Saint-Fargeau,Saint-Fargeau - Mortier,Saint-Fargeau,48.87266656,2.40791291
Charonne,Buzenval - Avron,Charonne,48.8516172,2.401513597
Maison-Blanche,Brillat-Savarin - Küss,Maison-Blanche,48.822203,2.350422
Maison-Blanche,Bobillot - Paulin Mery,Maison-Blanche,48.82989984,2.354335677
Javel,Javel - André Citroën,Javel,48.84627649,2.278636806
Saint-Georges,Douai - Pierre Fontaine,Saint-Georges,48.88229101,2.333241217
Plaisance,Maurice d'Ocagne - General Maudhuy,Plaisance,48.82414283,2.315878943
Picpus,Vivaldi - Antoine-Julien Hénard,Picpus,48.84192366,2.389728979
Petit-Montrouge,Mairie du 14ème,Petit-Montrouge,48.83254578,2.325492315
Gare,Bibliothèque Nationale de France,Gare,48.8351705,2.375830152
Arsenal,Bourdon - Pont Morland,Arsenal,48.8478103,2.3659356
Picpus,Reuilly - Daumesnil,Picpus,48.8395385,2.3972516
Rochechouart,Square Montholon,Rochechouart,48.87662038,2.345764115
Grandes-Carrières,Leibniz - Jean Dollfus,Grandes-Carrières,48.89632835,2.333390424
Saint-Vincent-de-Paul,Louis Blanc - La Chapelle,Saint-Vincent-de-Paul,48.88400896,2.359933555
Villette,Centquatre,Villette,48.88933354,2.370785438
Charonne,Pyrénées - Plaine,Charonne,48.85026702,2.406282127
Picpus,Charenton - Jardiniers,Picpus,48.83382177,2.394692664
Arts-et-Métiers,Turbigo - Réaumur,Arts-et-Métiers,48.86557405,2.356419861
Bonne-Nouvelle,Square Pierre Lazareff,Bonne-Nouvelle,48.86714172,2.348393351
Halles,Oratoire - Rivoli,Halles,48.86134276,2.340004742
